RawMessage	MessageCategory	|Count	:Count	last|	[anim]	[block]	[broken]	[consumed]	[damage]	[eat]	[fail]	[fatigue]	[from]	[fromitem]	[identify]	[miss]	[move]	[msg]	[notarget]	[of]	[partiallytrapped]	[silent]	[source]	[spread]	[still]	[true]	[upkeep]	[weak]	[weaken]	[wisher]	Generation
"|request|{""active"":[{""moves"":[{""move"":""Struggle"",""id"":""struggle"",""target"":""randomNormal"",""disabled"":false}]}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Venonat"",""details"":""Venonat, L88"",""condition"":""193/285 par"",""active"":true,""stats"":{""atk"":103,""def"":174,""spa"":157,""spd"":157,""spe"":166},""moves"":[""psywave"",""psychic"",""sleeppowder"",""stunspore""],""baseAbility"":""noability"",""item"":"""",""pokeball"":""pokeball""},{""ident"":""p1: Electabuzz"",""details"":""Electabuzz, L74"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":129,""def"":158,""spa"":199,""spd"":199,""spe"":229},""moves"":[""thunderwave"",""psychic"",""thunderbolt"",""seismictoss""],""baseAbility"":""noability"",""item"":"""",""pokeball"":""pokeball""},{""ident"":""p1: Weezing"",""details"":""Weezing, L77"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":215,""def"":261,""spa"":207,""spd"":207,""spe"":169},""moves"":[""fireblast"",""explosion"",""sludge"",""thunderbolt""],""baseAbility"":""noability"",""item"":"""",""pokeball"":""pokeball""},{""ident"":""p1: Aerodactyl"",""details"":""Aerodactyl, L74"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":229,""def"":170,""spa"":162,""spd"":162,""spe"":266},""moves"":[""hyperbeam"",""doubleedge"",""fireblast"",""skyattack""],""baseAbility"":""noability"",""item"":"""",""pokeball"":""pokeball""},{""ident"":""p1: Dragonair"",""details"":""Dragonair, L81"",""condition"":""265/265"",""active"":false,""stats"":{""atk"":216,""def"":185,""spa"":193,""spd"":193,""spe"":193},""moves"":[""blizzard"",""thunderwave"",""thunderbolt"",""hyperbeam""],""baseAbility"":""noability"",""item"":"""",""pokeball"":""pokeball""},{""ident"":""p1: Mew"",""details"":""Mew, L66"",""condition"":""269/269"",""active"":false,""stats"":{""atk"":198,""def"":198,""spa"":198,""spd"":198,""spe"":198},""moves"":[""earthquake"",""hyperbeam"",""swordsdance"",""explosion""],""baseAbility"":""noability"",""item"":"""",""pokeball"":""pokeball""}]},""rqid"":358}"	request	2	101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	1
|-activate|p1a: Venonat|move: Struggle	-activate	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	1
|bigerror|You will auto-tie if the battle doesn't end in 500 turns (on turn 1000).	bigerror	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	1
|message|It is turn 1000. You have hit the turn limit!	message	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	1
|move|p2a: Spearow|Sky Attack||[from]Mirror Move|[still]	move	6	1	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	1
|init|battle	init	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|title|colress-gpt vs. colress-gpt-test1	title	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|j|☆colress-gpt	j	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|request|	request	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|t:|1695994989	t:	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|gametype|singles	gametype	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|player|p1|colress-gpt|169|	player	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
"|request|{""teamPreview"":true,""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Sunflora"",""details"":""Sunflora, L73, M"",""condition"":""242/242"",""active"":true,""stats"":{""atk"":180,""def"":148,""spa"":226,""spd"":196,""spe"":116},""moves"":[""growth"",""razorleaf"",""synthesis"",""hiddenpowerfire""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Ledian"",""details"":""Ledian, L73, M"",""condition"":""231/231"",""active"":false,""stats"":{""atk"":123,""def"":145,""spa"":153,""spd"":233,""spe"":196},""moves"":[""lightscreen"",""batonpass"",""barrier"",""agility""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Skarmory"",""details"":""Skarmory, L65, M"",""condition"":""219/219"",""active"":false,""stats"":{""atk"":169,""def"":247,""spa"":117,""spd"":156,""spe"":156},""moves"":[""sleeptalk"",""drillpeck"",""rest"",""toxic""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Electabuzz"",""details"":""Electabuzz, L69, M"",""condition"":""232/232"",""active"":false,""stats"":{""atk"":183,""def"":147,""spa"":200,""spd"":186,""spe"":214},""moves"":[""pursuit"",""icepunch"",""thunderbolt"",""crosschop""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Blastoise"",""details"":""Blastoise, L69, M"",""condition"":""252/252"",""active"":false,""stats"":{""atk"":183,""def"":207,""spa"":186,""spd"":214,""spe"":176},""moves"":[""rest"",""sleeptalk"",""icebeam"",""surf""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Misdreavus"",""details"":""Misdreavus, L65, M"",""condition"":""213/213"",""active"":false,""stats"":{""atk"":143,""def"":143,""spa"":175,""spd"":175,""spe"":175},""moves"":[""psychic"",""shadowball"",""thunderbolt"",""perishsong""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""}]},""rqid"":2}"	request	2	96	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|teamsize|p1|6	teamsize	3	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|gen|2	gen	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|tier|[Gen 2] Random Battle	tier	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|rule|HP Percentage Mod: HP is shown in percentages	rule	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|clearpoke	clearpoke	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|poke|p1|Sunflora, L73, M|item	poke	4	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|teampreview	teampreview	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
"|request|{""active"":[{""moves"":[{""move"":""Growth"",""id"":""growth"",""pp"":61,""maxpp"":61,""target"":""self"",""disabled"":false},{""move"":""Razor Leaf"",""id"":""razorleaf"",""pp"":40,""maxpp"":40,""target"":""allAdjacentFoes"",""disabled"":false},{""move"":""Synthesis"",""id"":""synthesis"",""pp"":8,""maxpp"":8,""target"":""self"",""disabled"":false},{""move"":""Hidden Power Fire 70"",""id"":""hiddenpower"",""pp"":24,""maxpp"":24,""target"":""normal"",""disabled"":false}]}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Sunflora"",""details"":""Sunflora, L73, M"",""condition"":""242/242"",""active"":true,""stats"":{""atk"":180,""def"":148,""spa"":226,""spd"":196,""spe"":116},""moves"":[""growth"",""razorleaf"",""synthesis"",""hiddenpowerfire""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Ledian"",""details"":""Ledian, L73, M"",""condition"":""231/231"",""active"":false,""stats"":{""atk"":123,""def"":145,""spa"":153,""spd"":233,""spe"":196},""moves"":[""lightscreen"",""batonpass"",""barrier"",""agility""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Skarmory"",""details"":""Skarmory, L65, M"",""condition"":""219/219"",""active"":false,""stats"":{""atk"":169,""def"":247,""spa"":117,""spd"":156,""spe"":156},""moves"":[""sleeptalk"",""drillpeck"",""rest"",""toxic""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Electabuzz"",""details"":""Electabuzz, L69, M"",""condition"":""232/232"",""active"":false,""stats"":{""atk"":183,""def"":147,""spa"":200,""spd"":186,""spe"":214},""moves"":[""pursuit"",""icepunch"",""thunderbolt"",""crosschop""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Blastoise"",""details"":""Blastoise, L69, M"",""condition"":""252/252"",""active"":false,""stats"":{""atk"":183,""def"":207,""spa"":186,""spd"":214,""spe"":176},""moves"":[""rest"",""sleeptalk"",""icebeam"",""surf""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Misdreavus"",""details"":""Misdreavus, L65, M"",""condition"":""213/213"",""active"":false,""stats"":{""atk"":143,""def"":143,""spa"":175,""spd"":175,""spe"":175},""moves"":[""psychic"",""shadowball"",""thunderbolt"",""perishsong""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""}]},""rqid"":4}"	request	2	121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|start	start	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|switch|p1a: Sunflora|Sunflora, L73, M|242/242	switch	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|turn|1	turn	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|move|p2a: Gyarados|Rest|p2a: Gyarados	move	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-fail|p2a: Gyarados	-fail	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-boost|p1a: Sunflora|spa|1	-boost	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|upkeep	upkeep	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-resisted|p1a: Forretress	-resisted	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-damage|p1a: Forretress|218/232	-damage	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-sidestart|p2: colress-gpt-test1|Spikes	-sidestart	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-heal|p1a: Forretress|232/232|[from] item: Leftovers	-heal	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|faint|p2a: Qwilfish	faint	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|error|[Invalid choice] There's nothing to choose	error	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-unboost|p2a: Heracross|spe|1	-unboost	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-crit|p1a: Forretress	-crit	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-status|p1a: Sunflora|par	-status	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|cant|p1a: Sunflora|par	cant	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
"|request|{""forceSwitch"":[true],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Sunflora"",""details"":""Sunflora, L73, M"",""condition"":""0 fnt"",""active"":true,""stats"":{""atk"":180,""def"":148,""spa"":226,""spd"":196,""spe"":116},""moves"":[""growth"",""razorleaf"",""synthesis"",""hiddenpowerfire""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Ledian"",""details"":""Ledian, L73, M"",""condition"":""231/231"",""active"":false,""stats"":{""atk"":123,""def"":145,""spa"":153,""spd"":233,""spe"":196},""moves"":[""lightscreen"",""batonpass"",""barrier"",""agility""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Skarmory"",""details"":""Skarmory, L65, M"",""condition"":""219/219"",""active"":false,""stats"":{""atk"":169,""def"":247,""spa"":117,""spd"":156,""spe"":156},""moves"":[""sleeptalk"",""drillpeck"",""rest"",""toxic""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Electabuzz"",""details"":""Electabuzz, L69, M"",""condition"":""232/232"",""active"":false,""stats"":{""atk"":183,""def"":147,""spa"":200,""spd"":186,""spe"":214},""moves"":[""pursuit"",""icepunch"",""thunderbolt"",""crosschop""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Blastoise"",""details"":""Blastoise, L69, M"",""condition"":""252/252"",""active"":false,""stats"":{""atk"":183,""def"":207,""spa"":186,""spd"":214,""spe"":176},""moves"":[""rest"",""sleeptalk"",""icebeam"",""surf""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Misdreavus"",""details"":""Misdreavus, L65, M"",""condition"":""213/213"",""active"":false,""stats"":{""atk"":143,""def"":143,""spa"":175,""spd"":175,""spe"":175},""moves"":[""psychic"",""shadowball"",""thunderbolt"",""perishsong""],""baseAbility"":""noability"",""item"":""leftovers"",""pokeball"":""pokeball""}]},""noCancel"":true,""rqid"":44}"	request	2	97	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	2
|-sidestart|p1: colress-gpt|move: Light Screen	-sidestart	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-damage|p1a: Piloswine|246/281|[from] Spikes	-damage	4	1	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-supereffective|p1a: Piloswine	-supereffective	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2
|-damage|p2a: Flareon|97/100|[from] Recoil|[of] p1a: Forretress	-damage	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	2
